收盘价,成交量
1594.05,11914083
1671.278,6735995
1679.572,8749560
1691.351,9625065
1707.754,9547888
1689.17,7731641
1682.769,10310847
1700.477,9509000
1677.878,9601522
1676.499,14494377
1718.06,33354956
1670.562,37543756
1520.669,8008601
1572.453,11377782
1615.579,6471829
1643.066,5848359
1655.902,5668653
1687.28,6689659
1691.326,12870193
1638.326,8462168
1686.612,6850454
1744.64,5640031
1726.533,4720978
1764.867,5863855
1764.932,6167968
1767.814,6762135
1793.884,7074227
1794.961,7794230
1807.019,13707383
1818.419,8715197
1822.695,7292669
1798.622,6175074
1784.608,8260906
1818.382,8465186
1839.909,7657115
1852.604,15107825
1863.78,10143178
1856.529,11727593
1808.844,14013289
1861.561,9983542
1868.27,10618446
1862.36,9963105
1817.19,6931195
1834.138,8065334
1839.631,6463776
1847.536,8495224
1843.385,9173735
1827.25,9766366
1886.8,7783670
1902.99,7772230
1903.446,9922789
1938.871,8402581
1934.489,8064581
1924.003,7105466
1919.645,6582618
1947.359,5434347
1939.542,8851098
1955.1,9948979
1955.036,14705140
1924.59,10716535
1895.169,13127597
1903.932,11860230
1882.126,12326410
1958.692,7348473
1957.023,11394469
1986.928,11570927
1920.318,11772308
1956.823,12318097
2065.728,10545587
2094.009,9157128
2112.256,9075121
2136.454,11095459
2169.007,9736242
2179.624,12949597
2150.265,8538162
2146.541,5200871
2140.981,9228229
2146.236,11125688
2161.34,8061426
2165.491,7460675
2168.74,7251158
2189.785,7291747
2169.655,8908828
2170.521,10699916
2181.663,12834708
2202.058,14379276
2211.83,20364184
2205.985,12083407
2218.029,17230252
2219.25,13362484
2229.828,12349234
2233.591,16016553
2230.197,14715507
2206.067,12275331
2189.145,10926355
2163.123,8067520
2170.454,9162338
2167.647,17262698
2210.97,14649235
2202.398,17901196
2242.423,13948556
2222.959,13822778
2214.623,15323698
2223.068,15120425
2229.812,15404849
2238.501,16878380
2234.987,24038726
2226.779,25639842
2219.591,17805808
2214.257,18573080
2211.201,19024930
2180.276,12065510
2179.699,14947151
2193.576,13580861
2198.297,14328948
2197.595,20262686
2210.337,15254451
2213.595,33653540
2203.372,32001434
2194.647,27912472
2199.505,18947892
2191.064,24656102
2178.466,25253200
2155.405,13806464
2147.283,9850559
2132.89,9719034
2137.994,8480368
2119.184,10911782
2115.109,13625350
2105.056,13285484
2119.18,18194856
2166.174,13515372
2150.426,21827884
2152.335,22812702
2172.87,24544314
2172.564,22127852
2176.679,28552578
2168.059,31419584
2145.4,18643834
2134.798,18643070
2131.397,15311063
2128.479,20749508
2117.367,25864174
2108.606,37397508
2112.6,23045766
2090.719,20793022
2123.052,20573912
2125.084,23700180
2112.775,24367148
2101.658,15510812
2106.874,15672518
2107.258,17883714
2089.881,21154246
2053.539,24221622
2087.532,23619556
2066.39,19606416
2045.793,12438004
2036.617,13918484
2020.236,12309716
2022.601,13727997
2018.616,10675446
1998.699,13787212
2012.552,12319635
2011.66,15653669
2000.9,11474609
1991.177,13890054
1990.06,20872240
1984.2,10719359
1985.111,15163578
1965.121,11667369
1959.18,6141354
1962.042,7398594
1954.693,7624348
1936.346,6209740
1907.26,5054734
1909.326,7617817
1953.218,6435934
1967.55,5846083
1941.964,6750210
1946.479,4506756
1963.2,4382153
1963.528,5403514
1961.221,7203075
1956.97,11237019
1930.138,8885737
1979.939,5882229
1995.315,9528427
2008.032,8974243
2065.606,11831264
2043.11,10341571
2034.584,7324134
2045.887,11583722
2032.443,14998588
2104.747,10660882
2119.141,14072209
2125.615,12916883
2101.135,11649338
2102.064,14787085
2125.3,13288175
2117.405,13423540
2123.899,17157672
2103.469,18650746
2073.477,13658680
2053.704,13842400
2058.244,11761632
2076.266,10428055
2068.174,12061012
2069.768,12032660
2076.886,12498349
2071.268,11920718
2049.032,11368183
2044.545,11262588
2039.364,13205907
2051.079,14192813
2056.12,9385102
2059.053,10991828
2046.076,11986534
2073.163,11583235
2075.044,9687361
2075.627,11383325
2091.67,13895864
2092.139,14228850
2081.843,12285286
2070.613,8465550
2067.495,9943629
2079.396,8588966
2049.671,10587826
2053.37,16497562
2119.439,12492077
2113.303,12146707
2097.982,12479718
2101.389,13102959
2093.235,11801326
2095.984,12821820
2081.905,13334267
2085.118,12448777
2070.788,14408777
2047.458,13965900
2032.482,14051628
2012.908,9254272
1997.077,7898747
1991.173,9996819
1981.631,9320818
1984.26,8933851
1977.363,8501940
1961.287,9090422
1973.578,9939449
1967.405,9037111
1967.673,10652764
1977.254,11506545
1956.344,6357283
1958.938,8577974
1947.455,9387661
1913.42,5965058
1922.845,5755033
1909.49,4174936
1902.809,6085036
1918.157,6642719
1926.324,7226056
1933.726,7252889
1942.149,6677506
1915.35,5166776
1910.161,4682326
1889.289,5049919
1914.086,4327159
1887.829,4358292
1875.911,4759702
1891.984,6683124
1907.306,6394554
1922.289,7043396
1903.154,9195399
1946.753,6892538
1978.434,6331164
1979.505,6467591
1988.936,8889416
1979.095,6688864
1972.043,7355435
1959.312,7223218
1950.663,8466657
1925.907,11017267
1963.792,9851131
2010.602,9840289
1999.859,12795555
2021.199,16110624
2076.143,13380507
2105.476,14521684
2100.585,13832498
2086.703,12290483
2071.161,17246856
2057.919,26378898
2074.703,16052733
2108.69,15859304
2090.183,12564344
2091.586,13925760
2083.467,15420303
2076.823,13479279
2076.3,15170757
2062.666,15313964
2065.943,17379430
2061.18,16350866
2049.916,13738001
2039.419,13716475
2026.361,19597136
2036.301,18321318
2030.683,23905316
2028.151,21187984
2023.539,17173844
2012.793,14896658
2012.35,17398156
2012.319,15163567
1996.577,11272790
1989.239,11897274
1996.336,11732602
1991.56,17370836
1998.426,29138588
1993.986,17563236
1982.479,15845496
1987.192,16215709
1979.201,18160108
1973.374,13919526
1960.541,14438388
1948.021,14524627
1932.792,11650363
1902.552,9802903
1909.187,13028429
1907.931,14404756
1895.637,15772238
1928.106,12467584
1937.261,11919841
1947.481,11239540
1942.898,11980052
1948.639,14062048
1939.627,11993923
1913.901,9054294
1913.131,8348911
1895.348,10135495
1915.205,11880869
1926.944,14706052
1942.285,14116758
1932.29,16150828
1938.674,14427663
1912.557,12039594
1900.787,15185524
1925.206,17086620
1935.031,15573925
1925.544,17120126
1899.092,29216146
1916.25,17840350
1903.488,14654595
1894.554,15760230
1877.471,16518999
1898.748,18029154
1879.617,20602522
1880.704,16809106
1855.493,15860859
1832.075,12469572
1824.736,14655311
1777.828,9553988
1758.537,8354142
1725.398,5257679
1724.538,5335453
1704.587,7094654
1720.608,7404179
1724.048,8437170
1752.689,9431059
1806.638,9117621
1836.637,8958631
1836.321,10971313
1806.83,12332934
1832.779,10163838
1833.469,10771405
1837.398,16427791
1841.064,16244630
1847.071,16533108
1828.71,12766161
1813.495,13204735
1795.058,19821740
1833.665,17905474
1831.548,16549059
1807.328,13643034
1821.174,14245477
1826.061,16809154
1819.896,16081263
1809.141,15007034
1771.199,13603240
1760.692,17128272
1801.003,18861114
1800.225,23340364
1810.984,29305432
1788.807,23026682
1791.441,24484368
1775.914,19927312
1730.499,22036720
1747.241,16743141
1720.446,14658422
1710.324,16351103
1699.248,18173800
1658.601,15336724
1607.527,19791590
1681.471,16782164
1685.347,22870444
1728.875,19826626
1705.049,15872365
1732.346,17877382
1726.033,19745944
1694.798,17685018
1681.085,26504710
1738.021,24815498
1713.014,19593496
1697.744,22487674
1714.578,28678748
1704.855,26127946
1631.576,17058054
1634.309,13932876
1594.93,19185730
1632.294,24251776
1677.136,31011206
1668.091,26785354
1640.649,51439068
1693.109,37435548
1670.67,52543428
1673.943,43569132
1534.997,29388162
1506.767,18979974
1481.117,10384438
1476.506,13635983
1477.344,16241508
1465.085,15050772
1466.863,10070803
1440.724,8004793
1426.623,7767131
1433.33,7647977
1408.848,7447013
1424.442,8611943
1438.02,15221934
1479.781,21924568
1545.112,31253046
1516.604,34869396
1463.942,13480517
1409.682,10579392
1406.371,9032824
1366.58,4013967
1356.926,5053567
1348.821,4895714
1345.352,5120891
1355.367,4292049
1369.461,5112644
1387.51,4936026
1395.497,5660583
1419.551,5122982
1434.867,6062448
1451.057,10922717
1422.263,4551198
1417.107,5042219
1428.939,4783451
1416.726,4592002
1424.848,4696821
1428.261,4662381
1426.995,5103726
1437.233,4547140
1435.837,5335604
1447.116,4974970
1434.973,4908134
1435.468,5246221
1444.513,7100498
1444.241,4122010
1454.578,4207111
1466.434,4185414
1464.588,6153753
1468.472,5705497
1482.452,10147597
1462.79,6525973
1431.319,8318061
1451.536,8089110
1450.327,3408139
1443.905,4677452
1450.152,6791218
1464.03,4406000
1471.375,4787861
1465.232,5600025
1464.828,5906955
1475.684,4845658
1487.469,4450313
1493.096,6191494
1504.563,8505934
1514.525,13281651
1536.821,16146892
1482.667,7555506
1468.266,5167719
1497.462,7843548
1458.53,4772687
1485.827,4311739
1470.9,4861655
1501.665,5602542
1543.798,5670809
1508.726,4033428
1507.422,3626323
1537.796,2338472
1522.48,3335240
1534.515,3312755
1570.702,4555072
1584.954,4749405
1591.432,4097813
1602.158,4092406
1619.326,4482136
1604.203,5485423
1617.057,3964186
1625.588,4720314
1633.835,5313335
1648.558,7076285
1645.511,7316895
1662.803,10498492
1672.892,9552708
1670.143,10893222
1659.929,19568526
1675.122,19742420
1571.598,4179842
1562.794,4670621
1560.678,5538676
1587.887,6856601
1611.958,8131522
1599.552,6859139
1627.116,7354986
1619.039,8956626
1633.9,8223116
1638.233,8239467
1625.765,9267888
1648.469,10960983
1644.999,10643615
1628.934,11817039
1637.743,15467971
1581.929,6820450
1576.405,8980643
1560.068,7269847
1571.901,6676834
1575.642,7433422
1583.401,9450115
1602.147,12439927
1628.836,13479724
1646.593,19330938
1653.537,14621661
1649.128,15286508
1626.841,12627973
1616.276,11658733
1601.459,14561656
1595.86,8743008
1597.199,10700562
1590.713,11616827
1602.031,12451229
1585.98,13293484
1550.73,17820736
1609.811,27920070
1574.603,17308460
1479.076,12353108
1519.741,14933603
1549.336,15971185
1559.52,11205836
1524.821,12409413
1559.732,14080123
1584.75,13422935
1577.987,14397748
1568.652,15710583
1517.253,17967018
1581.819,24206162
1613.533,34384460
1560.787,31256924
1689.428,48857932
1739.205,40105956
1693.16,41388044
1593.859,57813296
1654.11,37620468
1606.5,30268818
1564.444,31708660
1546.408,30698750
1498.915,36117504
1501.007,36486140
1460.168,25207224
1387.592,37484680
1427.707,25261662
1370.39,18841190
1364.345,24877430
1348.606,15632292
1333.644,16198350
1326.518,15662290
1285.579,13684804
1268.324,16661480
1287.931,22232502
1311.594,17229448
1279.326,23473262
1277.15,31968358
1283.02,22576348
1236.046,16205778
1202.885,28737594
1213.654,20741160
1168.72,15705957
1147.707,10670592
1109.089,5987952
1059.874,4004592
1065.557,3753625
1063.277,4859056
1088.863,3660732
1099.996,3961647
1095.402,4348191
1071.927,6881933
1120.738,5833327
1128.224,6390982
1116.932,4374633
1111.757,4088966
1120.927,4196097
1116.405,5046362
1091.089,4732066
1091.695,5624835
1112.791,6041763
1139.997,6756822
1137.162,9089428
1144.065,9520690
1171.603,10691399
1159.473,7671990
1166.237,7241138
1170.616,7370370
1181.517,5325704
1178.192,7348214
1195.337,10202961
1205.139,9809011
1202.469,8176106
1201.634,8141675
1199.6,6709362
1194.469,8071769
1184.402,7665532
1168.504,6202124
1158.054,4842390
1157.507,5147192
1169.489,5518242
1161.12,5151964
1156.854,5133762
1169.034,6132947
1170.949,8784440
1172.743,7695285
1172.933,7165931
1151.991,5927449
1159.096,7548775
1166.93,6598637
1164.639,7295911
1158.702,7064437
1149.925,6941610
1132.736,5326390
1136.941,5900199
1142.107,5631702
1132.357,5201943
1128.954,4951400
1128.736,5590344
1100.919,4040064
1097.975,2885407
1090.087,3275662
1065.816,3523808
1081.442,4085180
1103.497,3891062
1116.865,3714841
1126.404,3989973
1120.531,5084152
1134.673,5151585
1140.975,6254345
1146.493,7570979
1138.21,6203293
1148.123,7913127
1162.35,5536576
1158.499,4474945
1151.374,4063705
1158.551,4442966
1153.119,4477097
1137.309,3854682
1148.655,3230412
1148.154,4461641
1158.868,4624921
1172.813,3962658
1168.814,4436240
1137.729,3715075
1132.59,3255491
1119.965,2891920
1125.819,2339517
1146.7,2317843
1148.264,3710301
1142.729,3166236
1159.937,3366096
1173.913,2977074
1168.981,2654896
1172.512,2917591
1185.966,3520388
1154.428,2338726
1155.92,2859909
1160.09,3448844
1183.062,2399984
1194.844,3308838
1196.296,2825688
1214.21,3183443
1204.635,3513077
1224.087,2567503
1223.258,2977797
1209.541,3344392
1219.196,3700420
1232.506,3767116
1236.969,3423890
1234.358,3879527
1247.417,4046778
1245.081,4275890
1252.818,4351326
1263.85,4966802
1278.916,6718642
1273.785,4564038
1275.374,4504673
1275.607,4871674
1285.503,5451822
1290.595,5655216
1293.743,5825646
1282.508,5640455
1282.988,6745534
1286.199,6657490
1286.559,7898536
1283.121,8778119
1259.765,10106382
1253.275,6918229
1235.804,4604591
1236.872,4742017
1223.478,4348542
1217.316,4692935
1216.76,4580666
1225.929,5241782
1216.788,5103062
1208.266,6722034
1217.429,6731134
1216.094,6369171
1207.825,7465234
1243.645,5451338
1246.236,5713474
1251.525,7013483
1254.814,6299013
1240.595,5325806
1244.068,7027968
1247.146,7039820
1236.932,6284638
1228.71,4873150
1213.785,5274522
1217.457,5012908
1234.779,4504095
1242.896,5611272
1231.747,5584418
1230.211,6996815
1221.578,5309184
1199.061,7166078
1229.862,5413091
1222.634,5329662
1222.379,6041948
1207.001,8887182
1233.703,11191366
1252.138,9419148
1230.126,10596866
1239.605,12520165
1218.005,8687870
1213.674,10190773
1190.683,6320131
1167.597,6025118
1178.375,4907531
1163.527,5276275
1147.197,3656841
1136.89,4057826
1143.125,5622089
1150.223,5612658
1129.722,4504187
1145.216,4680063
1160.288,6644549
1179.066,6366485
1178.554,7292800
1177.623,7170023
1149.907,6440398
1126.081,7199986
1071.3,5309127
1070.41,5361820
1168.026,4689208
1204.18,4214021
1190.554,5306028
1207.672,3627140
1234.581,4890102
1271.069,5676227
1294.162,6236446
1307.44,5682483
1293.457,4159886
1302.102,4622575
1316.919,4825760
1315.302,9860431
1311.94,3850139
1317.946,3401691
1321.899,3954971
1326.821,4109076
1316.271,4108168
1299.148,3494924
1313.01,4077168
1287.073,4853887
1314.715,5126150
1325.633,4355452
1335.466,4335965
1336.558,5156275
1358.813,4795185
1360.619,5297925
1343.232,3988182
1338.984,3452984
1324.4,3515220
1315.283,4627863
1335.125,5450636
1331.65,4845889
1316.441,5550416
1339.202,3810656
1361.432,6015491
1385.618,10178135
1382.036,5065461
1401.742,6315300
1397.956,6393474
1399.356,6433844
1392.878,5359102
1370.685,5243717
1348.942,5131605
1348.588,5929275
1365.341,5488431
1383.388,5425097
1347.677,4239517
1368.297,5355221
1369.65,7226898
1403.73,6688325
1408.614,7567916
1406.303,7636490
1420,8558169
1413.08,7950942
1415.575,9839901
1411.206,9508796
1397.895,8308787
1399.542,8827416
1390.416,8752337
1389.366,10706885
1375.817,8001902
1366.656,6761925
1357.431,6720300
1362.292,6231354
1368.183,8261204
1368.087,10216419
1367.127,12367814
1369.262,10200862
1349.649,8679696
1354.606,13421615
1357.595,16861232
1327.873,7958195
1348.412,7638295
1352.52,8019245
1352.926,11036492
1343.448,8858593
1332.499,8270674
1332.99,9589329
1310.378,11064605
1315.167,9704622
1324.559,10653131
1332.182,7902050
1305.223,6563455
1296.005,7377140
1298.107,8786014
1316.246,9441175
1324.707,9554503
1313.721,8553116
1318.748,12145809
1311.514,14626799
1297.225,15117021
1322.793,14139194
1303.14,16278826
1306.378,10207026
1286.084,7910901
1269.015,10312029
1254.965,6222174
1243.016,6091676
1249.435,7296185
1223.565,6828855
1188.865,4520501
1191.553,4125855
1194.017,3519725
1179.869,3610322
1187.501,2789824
1188.715,3359438
1193.909,3622608
1202.835,3733760
1188.482,3018911
1184.961,2331528
1178.97,2504100
1190.037,3655966
1199.832,2980644
1200.834,3091094
1206.452,3085020
1207.541,3223419
1213.253,3595148
1201.789,3561297
1188.306,4843155
1206.53,3582150
1206.674,3147775
1194.673,3428467
1208.218,3526684
1208.603,3807533
1226.02,3159234
1232.584,3300714
1229.831,4614067
1238.5,3525859
1236.236,4615358
1245.911,4097735
1246.295,4749077
1250.238,4815520
1236.513,5324563
1248.04,4358584
1222.913,3580684
1204.43,4361254
1200.203,3032972
1203.715,3129378
1213.129,3262038
1213.962,4120326
1215.431,5539255
1202.215,5703801
1167.647,7194435
1226.966,5739689
1239.901,5357096
1237.164,4069472
1244.07,5756557
1233.62,5148664
1220.473,4371532
1194.102,3093250
1181.143,2792940
1186.606,3670210
1191.919,4192918
1181.278,3598401
1169.664,3178988
1171.254,3313634
1169.007,4233415
1160.768,3244670
1154.166,3049009
1146.522,3323458
1174.802,3339194
1168.026,3166176
1153.84,2571101
1159.169,2317636
1157.842,2368716
1148.171,2146267
1139.364,2096403
1136.204,2396652
1135.873,2290658
1122.546,1917993
1130.167,1875374
1133.087,2312875
1139.628,2657870
1122.516,2512619
1143.818,2347278
1125.528,3584243
1124.941,2966754
1158.555,2927301
1172.427,3245751
1181.627,2656860
1183.349,2563705
1191.333,2722943
1197.832,3893766
1185.024,2981946
1174.189,2949103
1186.634,2996537
1185.784,3996574
1195.141,3627501
1181.123,4281561
1194.038,4919680
1184.7,2362328
1180.854,2562182
1180.393,3050338
1174.846,4817378
1184.086,3591003
1177.924,5248239
1235.827,6563903
1178.306,3775922
1173.364,4154787
1177.52,6082871
1191.87,4232146
1187.368,4608956
1176.489,4599942
1150.307,3386234
1125.782,2145228
1117.928,1538060
1119.817,1899293
1130.785,1951931
1122.466,2025031
1134.868,2933823
1102.573,1762384
1098.903,1565933
1097.383,2045300
1084.072,2436154
1109.634,2741706
1117.01,4336333
1110.012,4964027
1041.965,4299589
1103.974,3062643
1184.521,2018437
1172.366,2300956
1167.557,2425953
1187.22,2651954
1179.286,3578373
1208.697,4310666
1242.713,7133641
1256.041,5390723
1231.027,4544453
1255.229,5484254
1251.55,4722780
1251.298,5447049
1240.82,5758038
1226.303,5896206
1229.865,6798216
1221.064,7318643
1213.892,6942658
1198.513,5433721
1194.043,5549792
1184.096,4539603
1171.833,4337399
1164.545,4007224
1144.639,2507383
1132.905,2571981
1134.634,3357464
1143.064,4767614
1168.113,3952971
1120.127,3460815
1146.809,3936901
1184.083,5036508
1206.053,7033741
1199.24,3448699
1171.941,2972321
1196.274,3597457
1200.333,4326691
1192.828,3286478
1189.76,3763266
1179.421,3652351
1153.229,3033113
1141.777,3059538
1170.862,3112253
1174.217,3325957
1198.861,4808424
1208.248,4552630
1193.525,4940280
1209.857,4765964
1197.226,4578718
1190.826,5273630
1200.114,5727596
1185.72,5573165
1154.794,3965974
1120.154,3354190
1120.841,3214466
1109.666,3675202
1096.819,3526133
1159.342,4445420
1150.623,3737271
1199.061,3923861
1250.272,5632511
1284.459,4106079
1297.592,4441957
1303.928,4145512
1283.495,6216438
1291.199,4840670
1230.74,3087207
1232.68,3284719
1245.934,3604596
1261.466,4840552
1243.979,4544997
1212.766,2912346
1220.395,3670099
1241.742,2750901
1274.92,3482366
1275.304,9218915
1360.232,6025594
1361.186,7167138
1338.756,7059196
1336.283,6344059
1285.182,3937747
1263.349,4661898
1270.351,4808782
1281.744,5377609
1251.551,5863918
1254.266,5390990
1235.223,6673195
1354.882,5652777
1381.115,5354499
1344.611,5613684
1315.921,9768284
1417.674,6742493
1379.22,8075459
1464.282,10808461
1500.398,13162879
1467.227,9601984
1405.184,11449654
1495.457,11442789
1482.993,11585373
1448.926,10288347
1393.749,8331599
1376.77,8349533
1351.997,9226121
1364.975,10444571
1380.281,10035406
1378.842,10522662
1365.497,10857722
1362.075,12377891
1338.033,8801098
1323.369,7803004
1327.784,9697085
1324.956,10320303
1316.92,14119474
1278.525,9223723
1281.891,10861329
1286.849,9604504
1247.264,8053775
1276.409,10098885
1260.963,10161852
1246.03,6891523
1233.847,7583241
1241.028,8367888
1234.617,8505750
1202.668,7532681
1214.257,9687737
1215.308,8872766
1197.844,9006469
1191.732,10888618
1167.168,7383739
1120.719,7576374
1161.265,8071929
1162.634,10507794
1158.476,11284870
1125.8,8188594
1117.281,9139949
1126.162,9627853
1109.733,8332303
1099.679,8631868
1077.72,8140573
1079.134,8700560
1052.147,7887031
1068.163,9139791
1063.045,9005945
1040.273,6698066
1025.3,6600775
1031.514,6167621
1017.958,7125747
1009.564,11122758
1017.131,13808384
965.082,9530846
962.691,5407282
894.847,7273849
982.404,3616966
964.742,4088016
960.171,3523831
962.102,4130859
956.311,3286744
959.057,4799149
953.918,3737870
945.8,3969012
942.436,3342414
929.113,3393618
933.28,2749331
919.851,2236668
915.006,1940147
916.718,1937957
907.85,3043939
929.521,3881413
918.401,3337217
906.975,2526501
896.408,2313690
898.171,2518248
876.495,2416088
899.613,3429165
919.435,2653037
917.018,4721433
934.213,5717506
922.348,5509004
924.235,5522191
895.177,4159185
865.577,3665224
902.014,4437240
885.238,6198930
902.423,8908300
972.73,10124334
905.579,6014684
1000.022,1433003
1110.038,9742486
1177.136,11204061
1244.9,12680276
1230.254,12963366
1247.658,15603201
1212.889,14430518
1212.081,19687106
1169.92,14828442
1122.989,21485676
1134.523,20411528
1032.947,13130487
992.639,7510755
980.381,5476057
967.589,6201207
976.55,6440178
951.832,6362317
940.773,8714657
1014.925,8541935
1015.958,12890007
1004.689,8278962
950.827,5509858
953.19,5539152
940.522,4520260
943.003,4937158
933.969,3631432
919.674,3054420
928.141,3494761
915.051,3971998
928.029,5038555
945.117,5628502
930.789,7974747
976.71,7183930
958.939,8913422
1017.518,11142888
1022.864,10295494
1012.672,11273987
1007.914,11165096
1010.834,14262611
976.471,10114057
964.392,7409762
939.932,9963990
952.322,8331417
933.883,8499455
937.293,8655867
940.786,12502362
909.894,11252541
904.095,9745683
874.011,5107229
877.607,5362932
864.663,4401367
863.459,3849198
865.486,5855275
875.525,6779711
854.664,5528706
835.181,5269653
849.924,7619116
851.986,8750209
805.538,3632568
769.099,2047827
760.756,2960647
776.479,2825712
778.293,3105759
779.069,3294425
757.087,4951125
769.245,2902595
764.449,3579191
793.586,3603709
801.234,3614965
814.383,7055527
812.015,3717969
800.223,3634716
804.778,3629176
809.938,4664219
788.734,3142907
796.839,3499275
787.467,2596491
773.068,2941322
803.693,3508527
818.196,3002311
833.606,3533549
822.442,2715780
835.209,2532430
853.87,3927559
865.827,3703103
871.645,3066998
874.805,3380463
886.046,5292406
871.604,5434288
875.999,4467449
867.267,5114482
862.223,3764331
853.193,3252658
838.875,3918272
835.105,3713304
822.477,3568602
836.932,4093727
855.421,4168558
845.123,6530364
868.159,8224690
887.596,7767470
871.487,6847447
884.939,10828270
856.928,8602257
818.044,3814635
808.99,7192647
823.08,5681102
789.158,3665840
796.41,3801905
792.068,5395230
820.046,6574262
817.612,7673064
807.339,7274347
785.379,7135117
785.429,6181885
786.134,5436389
759.713,3613407
761.115,6027652
804.251,4364062
806.461,5731744
801.463,3894474
780.65,3668148
793.339,3391442
796.108,3773213
793.585,3975064
796.911,7345856
793.564,5398729
751.996,6021042
777.275,10172193
768.681,6929639
755.772,8058351
752.26,7705698
764.386,10640451
727.341,10691870
702.637,7776633
696.97,5991263
651.511,3183675
641.092,3233044
643.65,2416099
636.364,1681183
650.555,1417899
646.912,1934188
637.959,1207223
639.802,2519110
642.673,3292401
668.621,3663837
661.852,4715549
703.084,6628098
711.93,4320810
683.07,5889047
682.05,2782651
665.41,2811699
666.1,3831605
661.47,2225074
656.9,2672481
661.27,3119170
661.16,4933715
671.28,5766489
650.04,2960827
654.43,5179001
681.16,7235604
738.62,8780222
707.61,10071376
652.67,6689213
664.65,7184553
623.77,2881555
613.97,5312174
618.12,4123339
600.28,1656789
593.38,1740492
590.85,1350672
584.67,827849
586.96,1548458
583.38,998554
579.82,1004596
578.07,859305
581.38,1899630
582.53,1157159
563.19,536910
560.98,484239
557.21,676068
566.19,1371654
556.39,1085856
554.04,1060697
562.35,684522
563.52,890455
570.24,962361
570.18,884935
569.76,1118479
569.67,803071
566.55,763322
567.87,980704
562.39,597795
562.3,592667
563.2,661702
563.88,1166225
568.12,1157246
573.13,1334412
569.33,1148420
559.7,2514257
587.06,4289672
601.98,4480923
552.94,1870610
536.98,830979
529.25,497882
529.58,471762
523.85,364642
525.41,329658
521.86,378694
524.3,673555
520.69,776204
522.85,1220876
536.04,993070
536.68,962217
537.35,1964732
532.57,1153756
529.14,1098300
525.57,967330
521.37,2307320
522.63,779977
519.6,556340
516.46,682624
523.51,863912
517.63,1267549
537.31,981153
547.76,852911
551.04,919361
547.11,967429
545.64,1157744
547.62,1531535
558.62,1894742
539.17,696207
536.37,1386371
558.76,1105913
542.42,556192
537.87,482478
555.29,822337
556.82,809372
570.4,809123
572.22,548952
580.03,709792
594.24,696867
597.43,957680
601.04,665901
592.06,639003
592.14,809700
603.89,993696
614.75,766437
613.8,1433506
629.45,1476493
619.26,1137729
636.78,1458221
631.84,500832
628.43,641821
637.22,460212
634.92,412218
633.81,921951
641.14,923616
641.59,732428
652.57,959655
645.03,856620
659.37,763563
658.37,1017387
663.32,914955
678.42,1173928
674.74,828513
676.19,1233322
682.44,2658306
692.2,1705474
688.87,1290281
688.7,1681681
708.76,1328636
711.2,2051134
711.61,2553375
729.69,2034498
736.15,2477455
727.78,3155308
721.7,2050365
723.39,3035687
717.32,2733567
722.78,2513254
722.37,3579319
731.47,6377618
760.41,8046441
723.57,3116097
723.09,3877994
726.29,3221212
702.79,4527197
716.83,4273054
702.4,1888299
701.34,2591953
702.98,3929210
704.4,5487184
710.89,4139230
708.63,3995194
706.29,2345760
719.96,2323431
724.88,1020401
717.79,1222045
722.43,1922061
711.19,2068937
708.46,2608655
728.86,1022871
723.35,1210792
730.01,1074830
731.17,1367015
726.14,2027674
736.74,3154083
757.4,2418002
755.93,2691833
758.13,5448405
763.18,3426015
763.69,4611117
775.45,4213794
751.08,3051478
753.84,6190180
753.75,3817502
739.53,2698624
737.89,2865883
728.84,2036533
723.87,1882342
715.73,1793817
722.08,2568240
725.62,1478849
727.58,2207277
733.85,2596307
729.89,2515786
739.86,2430887
739.06,4113199
757.43,4953518
769.45,6967108
767.66,7800190
751.48,7278627
776.13,11835226
744.99,9059357
735.15,8558366
717.46,3623220
712.53,3566226
718.08,2689043
709.88,2570341
703.44,1817123
699.99,4544828
715.4,3194201
695.55,2324125
695.42,3230925
697.72,2246993
691.12,3705401
703.58,4677425
709.92,8588448
693.56,2876029
690.3,2763215
690.98,6698345
715.47,6692290
695.45,4618829
652.8,1766402
656.15,1588228
648.91,1134289
649.19,2245976
666.24,3409459
666.78,3066108
637.77,2040922
636.03,1157414
620.62,908399
613.18,1260256
630.58,1917740
643.92,799524
647.64,792094
649.93,1386078
653.4,820606
650.14,855886
644.47,1063607
651.81,859035
640.66,779500
638.96,714114
646.54,982912
646.85,2317091
689.22,1103607
698.95,1188396
698.72,1944173
702.62,1337475
695.93,2143230
716.45,1173637
689.13,932597
691.64,1187002
716.82,1453289
708.67,906974
700.51,1092356
711,1269182
710.59,1505885
727.62,3901339
696.85,3151448
741.93,4153473
750.3,8409161
897.42,12070917
855.81,10855267
763.51,10076101
582.89,242311
578.85,332583
582.04,410695
584.84,106445
568.06,349024
565.14,548077
578.5,363648
571.51,300239
574.17,418845
571.2,480506
580.38,482472
579.04,807343
579.93,938144
573.31,1905996
601.83,941409
619.84,610985
619.73,977123
635.99,1340573
645.2,1090000
631.51,708130
625.52,576374
631.26,686729
640.04,1022125
632.76,1436203
644.74,1619812
641.08,3541515
667.39,2646181
673.72,3441078
659.06,1860292
649.7,1403741
660.16,1520953
656.88,2114160
646.92,1265963
630.93,1684929
637.15,1030425
626.55,1246656
629.36,1719001
611.77,979545
611.13,1907796
